,CANCELAMENTO P/ MUDANCA CURSO,4,10,1,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,1,1,0,3
,CANCELAMENTO POR ABANDONO,2,6,3,9,5,3
,GRADUADO,11,0,4,2,8,4
,Total:,28,21,22,15,31,22
"13305150 - CIÊNCIAS SOCIAIS (BAC) - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,1,0,1,0
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,0,1,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,2,5
,CANCELADO REPROVOU TODAS POR FALTAS,0,2,3,6,11,5
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,4,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,1,6,1,1,0
,CANCELAMENTO POR ABANDONO,0,6,1,9,1,4
,GRADUADO,4,2,2,5,1,2
,Total:,6,11,13,21,22,16
"13305250 - CIÊNCIAS SOCIAIS (BAC) - N 
(Campina Grande)",CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,1,4,2,0
,CANCELAMENTO P/ MUDANCA CURSO,0,0,1,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,4,0,0,0
,CANCELAMENTO POR ABANDONO,0,1,3,1,2,2
,GRADUADO,2,5,1,3,5,2
,Total:,2,6,10,8,10,4
"13305110 - CIÊNCIAS SOCIAIS (LIC) - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,1,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,1,1,1,0,0
,,2011.1,2011.2,2012.1,2012.2,2013.1,2013.2
"13305110 - CIÊNCIAS SOCIAIS (LIC) - D 
(Campina Grande)",CANCELAMENTO P/ MUDANCA CURSO,0,1,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,0,1
,CANCELAMENTO POR ABANDONO,0,0,1,1,0,0
,GRADUADO,7,7,0,8,6,3
,Total:,7,9,3,10,6,4
"13305210 - CIÊNCIAS SOCIAIS (LIC) - N 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,1,0,0,0
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,1,7,3,6,4
,CANCELAMENTO P/ MUDANCA CURSO,0,0,4,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,0,1
,CANCELAMENTO POR ABANDONO,0,0,5,2,4,3
,GRADUADO,6,11,10,1,1,4
,TRANSFERIDO PARA OUTRA IES,0,1,0,0,0,0
,Total:,6,13,27,6,11,13
"71305210 - CIÊNCIAS SOCIAIS (LIC) - N 
(Sumé)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,1,0,6,11,1,13
,CANCELAMENTO P/ MUDANCA CURSO,1,1,3,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,4,0,2,1,0,0
,CANCELAMENTO POR ABANDONO,2,6,1,15,1,8
,GRADUADO,0,0,0,0,11,19
,TRANSFERIDO PARA OUTRA IES,0,1,0,0,0,0
,Total:,8,8,12,28,13,41
"13305100 - CIÊNCIAS SOCIAIS - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,1,0,0,0,0,0
,CANCELADO NOVO INGRESSO MESMO CURSO,0,1,0,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,3,0,0,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,1,0,0,0,0
,,2011.1,2011.2,2012.1,2012.2,2013.1,2013.2
"13305100 - CIÊNCIAS SOCIAIS - D 
(Campina Grande)",CANCELAMENTO POR ABANDONO,1,1,0,0,0,0
,Total:,5,3,0,0,0,0
"13305200 - CIÊNCIAS SOCIAIS - N 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,1,0,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,5,4,0,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,2,2,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,5,5,0,0,1,0
,Total:,13,12,0,0,1,0
"13306100 - COMUNICAÇÃO SOCIAL - D 
(Campina Grande)",CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,3,1,3,0,4,4
,CANCELAMENTO P/ MUDANCA CURSO,0,1,1,1,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,1,2,0,1,9
,CANCELAMENTO POR ABANDONO,0,0,2,2,3,2
,GRADUADO,0,0,0,0,0,4
,Total:,4,3,8,3,9,19
"13306200 - COMUNICAÇÃO SOCIAL - N 
(Campina Grande)",CANCELADO REPROVOU TODAS POR FALTAS,3,1,5,1,4,5
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,1,1,0
,CANCELAMENTO POR ABANDONO,1,0,2,2,8,5
,Total:,4,1,7,4,13,10
"11104100 - DESENHO INDUSTRIAL - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,3,5,0,0,0,0
,CANCELADO NOVO INGRESSO MESMO CURSO,1,1,2,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,3,6,2,0,0,0
,CANCELAMENTO DE MATRICULA ,0,1,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,3,1,0,0,0,0
,CANCELAMENTO POR ABANDONO,6,11,0,0,0,0
,,2011.1,2011.2,2012.1,2012.2,2013.1,2013.2
"11104100 - DESENHO INDUSTRIAL - D 
(Campina Grande)",GRADUADO,1,0,0,0,0,0
,Total:,17,25,4,0,0,0
"11104120 - DESIGN - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,3,1,0
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,3,3,1
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,0,3,5,5
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,2,3
,CANCELAMENTO POR ABANDONO,0,0,7,10,10,8
,GRADUADO,10,15,8,7,6,14
,TRANSFERIDO PARA OUTRA IES,0,0,3,0,0,0
,Total:,10,15,18,26,27,32
"31350100 - DIREITO - M 
(Sousa)",CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,2,4,3,0,1,2
,CANCELAMENTO P/ MUDANCA CURSO,2,1,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,0,6,1,4,2
,CANCELAMENTO POR ABANDONO,0,4,1,6,4,3
,GRADUADO,5,35,4,53,4,53
,TRANSFERIDO PARA OUTRA IES,2,1,1,0,0,0
,Total:,14,45,15,60,14,60
"31350200 - DIREITO - N 
(Sousa)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,1,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,1,4,2,4,3,6
,CANCELAMENTO P/ MUDANCA CURSO,7,4,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,1,2,2,1,3
,CANCELAMENTO POR ABANDONO,2,2,1,8,2,3
,GRADUADO,34,3,35,3,42,4
,,2011.1,2011.2,2012.1,2012.2,2013.1,2013.2
"31350200 - DIREITO - N 
(Sousa)",TRANSFERIDO PARA OUTRA IES,0,0,1,1,0,0
,Total:,45,14,42,18,48,16
"31350300 - DIREITO - V 
(Sousa)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,2,2,0,0,2,0
,CANCELAMENTO P/ MUDANCA CURSO,5,0,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,1,4,1,0,3
,CANCELAMENTO POR ABANDONO,2,3,1,6,3,2
,FALECIMENTO,0,1,0,0,0,0
,GRADUADO,6,34,3,44,5,46
,TERMINO DO INTERCAMBIO,1,0,0,0,0,0
,TRANSFERIDO PARA OUTRA IES,2,2,2,1,1,0
,Total:,20,43,10,52,12,51
"12204100 - ENFERMAGEM - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,0,1,0
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,1,0,1,2
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,2,1,1
,CANCELADO REPROVOU TODAS POR FALTAS,4,6,4,11,11,1
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,2,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,3,5,1,0,3
,CANCELAMENTO POR ABANDONO,6,4,6,12,2,8
,GRADUADO,0,0,0,0,0,23
,TRANSFERIDO PARA OUTRA IES,0,1,1,0,0,0
,Total:,12,14,17,28,16,38
"21204100 - ENFERMAGEM - D 
(Cajazeiras)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,1,0,1
,CANCELADO NOVO INGRESSO MESMO CURSO,0,1,1,0,1,1
,CANCELADO NOVO INGRESSO OUTRO CURSO,2,0,1,1,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,1,0,4,2
,,2011.1,2011.2,2012.1,2012.2,2013.1,2013.2
"21204100 - ENFERMAGEM - D 
(Cajazeiras)",CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,1,2
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,2,2,0,1,2
,CANCELAMENTO POR ABANDONO,3,8,3,7,6,7
,GRADUADO,29,28,26,32,33,35
,TRANSFERIDO PARA OUTRA IES,1,1,1,0,0,0
,Total:,37,40,35,41,47,50
"51204100 - ENFERMAGEM - D 
(Cuité)",CANCELADO 3 REPROV MESMA DISCIPLINA,1,0,0,1,0,2
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,2,3,5
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,1,0,2,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,1,5,2,8,4,2
,CANCELAMENTO P/ MUDANCA CURSO,0,2,0,0,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,5,1,5,3,3,3
,CANCELAMENTO POR ABANDONO,3,2,7,10,6,12
,GRADUADO,0,0,18,21,32,30
,TRANSFERIDO PARA OUTRA IES,3,1,2,0,0,0
,Total:,13,12,34,47,49,54
"71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D 
(Sumé)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,3,0,6,0,1
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,6,0,9,1
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,2,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,1,2,4,1,5,6
,CANCELAMENTO P/ MUDANCA CURSO,3,1,5,3,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,1,3,0,3,1
,CANCELAMENTO POR ABANDONO,0,4,5,21,4,1
,Total:,4,11,25,31,23,10
"15121100 - ENGENHARIA AGRÍCOLA - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,6,7,1,4,5,6
,CANCELADO NOVO INGRESSO MESMO CURSO,13,0,13,0,23,4
,,2011.1,2011.2,2012.1,2012.2,2013.1,2013.2
"15121100 - ENGENHARIA AGRÍCOLA - D 
(Campina Grande)",CANCELADO NOVO INGRESSO OUTRO CURSO,1,1,0,0,1,2
,CANCELADO REPROVOU TODAS POR FALTAS,2,4,8,7,3,12
,CANCELAMENTO P/ MUDANCA CURSO,1,0,0,0,3,2
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,1,1,1,1
,CANCELAMENTO POR ABANDONO,4,10,6,8,3,10
,GRADUADO,2,10,3,5,4,4
,Total:,30,32,32,25,43,41
"91130100 - ENGENHARIA AMBIENTAL - D 
(Pombal)",CANCELADO 3 REPROV MESMA DISCIPLINA,2,6,9,1,5,5
,CANCELADO NOVO INGRESSO MESMO CURSO,6,2,3,7,8,9
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,3,1,1,1
,CANCELADO REPROVOU TODAS POR FALTAS,15,7,7,7,1,2
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,0,0,0,1
,CANCELAMENTO P/ MUDANCA CURSO,1,0,0,0,1,2
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,2,7,3,4,8
,CANCELAMENTO POR ABANDONO,7,8,8,14,13,12
,GRADUADO,0,0,9,13,5,18
,Total:,33,25,46,46,38,58
"15122100 - ENGENHARIA CIVIL - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,3,9,11,7,8,2
,CANCELADO NOVO INGRESSO MESMO CURSO,3,3,1,3,2,6
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,0,3,2
,CANCELADO REPROVOU TODAS POR FALTAS,8,4,4,12,9,5
,CANCELAMENTO DE MATRICULA ,0,0,0,0,0,1
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,0,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,10,2,8,3,5,12
,CANCELAMENTO POR ABANDONO,8,6,2,8,7,1
,GRADUADO,25,19,16,19,32,24
,,2011.1,2011.2,2012.1,2012.2,2013.1,2013.2
