,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,1,0
,CANCELAMENTO POR ABANDONO,13,5,1,3,4,7
,GRADUADO,7,15,10,10,4,12
,TRANSFERIDO PARA OUTRA IES,1,1,0,0,1,0
,Total:,23,44,24,21,20,34
"13304200 - CIÊNCIAS ECONÔMICAS - N 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,2,3,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,25,16,4,15,6
,CANCELAMENTO DE MATRICULA ,2,3,0,2,0,1
,CANCELAMENTO P/ MUDANCA CURSO,1,5,0,0,2,1
,CANCELAMENTO POR ABANDONO,32,7,6,6,2,3
,GRADUADO,9,13,9,7,2,13
,TRANSFERIDO PARA OUTRA IES,3,0,1,1,0,1
,Total:,47,53,32,22,24,26
"13305150 - CIÊNCIAS SOCIAIS (BAC) - D 
(Campina Grande)",GRADUADO,2,1,2,3,3,7
,Total:,2,1,2,3,3,7
"13305250 - CIÊNCIAS SOCIAIS (BAC) - N 
(Campina Grande)",GRADUADO,0,0,2,1,1,0
,Total:,0,0,2,1,1,0
"13305110 - CIÊNCIAS SOCIAIS (LIC) - D 
(Campina Grande)",GRADUADO,7,10,5,10,9,5
,Total:,7,10,5,10,9,5
"13305210 - CIÊNCIAS SOCIAIS (LIC) - N 
(Campina Grande)",GRADUADO,4,4,9,5,10,5
,Total:,4,4,9,5,10,5
"71305210 - CIÊNCIAS SOCIAIS (LIC) - N 
(Sumé)",CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,0,0,5,8
,Total:,0,0,0,0,5,9
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"13305100 - CIÊNCIAS SOCIAIS - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,1,0,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,2,0,0,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,19,3,7,5,5
,CANCELAMENTO DE MATRICULA ,1,0,0,2,0,0
,CANCELAMENTO P/ MUDANCA CURSO,1,2,0,1,5,2
,CANCELAMENTO POR ABANDONO,19,8,12,8,3,8
,TERMINO DO INTERCAMBIO,0,0,0,2,0,0
,Total:,23,29,16,20,13,16
"13305200 - CIÊNCIAS SOCIAIS - N 
(Campina Grande)",CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,1,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,7,9,4,2,7
,CANCELAMENTO DE MATRICULA ,0,0,0,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,1,1,0,0,0
,CANCELAMENTO POR ABANDONO,24,8,5,3,10,5
,Total:,24,16,15,9,12,12
"11104100 - DESENHO INDUSTRIAL - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,3,2,1
,CANCELADO NOVO INGRESSO MESMO CURSO,1,1,0,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,5,8,3,7,6
,CANCELAMENTO DE MATRICULA ,0,2,1,1,0,1
,CANCELAMENTO P/ MUDANCA CURSO,0,0,1,0,0,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,1,0
,CANCELAMENTO POR ABANDONO,16,2,3,3,2,4
,GRADUADO,14,8,13,8,5,13
,SUSPENSAO TEMPORARIA,0,0,0,0,0,1
,TRANSFERIDO PARA OUTRA IES,1,0,0,2,0,1
,Total:,32,18,26,20,17,28
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"31350100 - DIREITO - M 
(Sousa)",CANCELADO REPROVOU TODAS POR FALTAS,0,7,1,2,2,3
,CANCELAMENTO P/ MUDANCA CURSO,0,2,0,0,4,0
,CANCELAMENTO POR ABANDONO,10,3,3,1,7,1
,GRADUADO,3,46,2,40,3,31
,TRANSFERIDO PARA OUTRA IES,2,2,1,0,2,2
,Total:,15,60,7,43,18,37
"31350200 - DIREITO - N 
(Sousa)",CANCELADO REPROVOU TODAS POR FALTAS,0,8,1,3,1,6
,CANCELAMENTO DE MATRICULA ,2,0,1,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,7,3,5,1,2,0
,CANCELAMENTO POR ABANDONO,9,6,1,1,1,0
,GRADUADO,37,9,35,7,35,4
,TERMINO DO INTERCAMBIO,1,0,0,0,0,0
,TRANSFERIDO PARA OUTRA IES,1,1,1,2,3,2
,Total:,57,27,44,14,42,12
"31350300 - DIREITO - V 
(Sousa)",CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,6,0,2,2,0
,CANCELAMENTO P/ MUDANCA CURSO,1,1,3,0,7,0
,CANCELAMENTO POR ABANDONO,5,6,1,3,2,2
,GRADUADO,3,27,5,37,7,50
,TRANSFERIDO PARA OUTRA IES,2,0,1,0,1,1
,Total:,12,40,10,42,19,53
"12204100 - ENFERMAGEM - D 
(Campina Grande)",CANCELADO REPROVOU TODAS POR FALTAS,0,0,0,4,3,4
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,1,0,0,1
,CANCELAMENTO POR ABANDONO,0,0,0,2,0,7
,Total:,0,0,1,6,3,12
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"21204100 - ENFERMAGEM - D 
(Cajazeiras)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,1,0,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,0,3,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,4,4,0,2,2
,CANCELAMENTO P/ MUDANCA CURSO,2,1,0,0,0,0
,CANCELAMENTO POR ABANDONO,10,2,5,5,2,7
,GRADUADO,0,0,11,21,28,17
,TRANSFERIDO PARA OUTRA IES,0,1,0,1,0,0
,Total:,13,8,21,27,35,27
"51204100 - ENFERMAGEM - D 
(Cuité)",CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,2,3,1,1,2
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,3,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,1,0
,CANCELAMENTO POR ABANDONO,3,6,6,1,2,1
,TRANSFERIDO PARA OUTRA IES,0,0,0,0,5,2
,Total:,4,8,9,2,13,5
"71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D 
(Sumé)",CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,2,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,0,0,5,6
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,0,2
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,0,1
,CANCELAMENTO POR ABANDONO,0,0,0,0,1,5
,Total:,0,0,0,0,8,14
"15121100 - ENGENHARIA AGRÍCOLA - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,5,3,2
,CANCELADO NOVO INGRESSO MESMO CURSO,5,0,3,0,6,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,2,0,0,2
,CANCELADO REPROVOU TODAS POR FALTAS,0,14,3,7,5,10
,CANCELAMENTO DE MATRICULA ,1,1,0,1,1,0
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"15121100 - ENGENHARIA AGRÍCOLA - D 
(Campina Grande)",CANCELAMENTO P/ MUDANCA CURSO,2,0,2,2,2,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,1,0,0
,CANCELAMENTO POR ABANDONO,22,5,4,10,5,7
,GRADUADO,3,1,2,1,0,0
,TRANSFERIDO PARA OUTRA IES,2,0,1,0,1,4
,Total:,35,21,17,27,23,25
"91130100 - ENGENHARIA AMBIENTAL - D 
(Pombal)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,1,5,2
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,0,4,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,4,1,12,6,5
,CANCELAMENTO P/ MUDANCA CURSO,0,0,2,0,3,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,1,1,0,0,0
,CANCELAMENTO POR ABANDONO,5,0,2,4,3,12
,Total:,8,5,6,17,21,20
"15122100 - ENGENHARIA CIVIL - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,19,14,11
,CANCELADO NOVO INGRESSO MESMO CURSO,3,2,1,6,1,3
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,3,1,1,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,33,9,19,8,9
,CANCELAMENTO DE MATRICULA ,2,4,1,0,0,1
,CANCELAMENTO P/ MUDANCA CURSO,0,1,0,0,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,0,1
,CANCELAMENTO POR ABANDONO,39,9,12,7,9,8
,FALECIMENTO,0,1,0,0,0,0
,GRADUADO,15,25,22,35,16,24
,TRANSFERIDO PARA OUTRA IES,1,1,1,1,1,1
,Total:,61,76,49,88,51,59
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"15125100 - ENGENHARIA DE ALIMENTOS - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,0,0,6
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,0,7,2,4
,CANCELAMENTO POR ABANDONO,0,0,0,1,0,1
,Total:,0,0,0,8,2,11
"91125100 - ENGENHARIA DE ALIMENTOS - D 
(Pombal)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,2,3,3
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,2,0,1
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,1,0,1,2,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,8,7,4,3,9
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,1,5,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,1,1,0
,CANCELAMENTO POR ABANDONO,2,0,2,7,5,22
,TRANSFERIDO PARA OUTRA IES,0,0,1,0,0,1
,Total:,3,9,10,18,19,38
"71131100 - ENGENHARIA DE BIOSSISTEMAS - D 
(Sumé)",CANCELADO REPROVOU TODAS POR FALTAS,0,0,0,0,2,13
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,0,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,0,1
,CANCELAMENTO POR ABANDONO,0,0,0,0,5,3
,Total:,0,0,0,0,7,18
"11126100 - ENGENHARIA DE MATERIAIS - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,10,0,10
,CANCELADO NOVO INGRESSO MESMO CURSO,7,0,9,0,9,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,4,0,2,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,26,6,10,7,5
,CANCELAMENTO DE MATRICULA ,1,0,0,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,2,1,1,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,1,0
,CANCELAMENTO POR ABANDONO,24,15,7,6,8,4
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"11126100 - ENGENHARIA DE MATERIAIS - D 
(Campina Grande)",GRADUADO,14,14,11,12,10,8
,GRADUADO - DECISAO JUDICIAL,0,0,1,0,0,0
,Total:,50,57,37,40,37,27
"15127100 - ENGENHARIA DE MINAS - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,11,4,8
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,0,2,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,8,0,5,4,5
,CANCELAMENTO DE MATRICULA ,0,0,1,0,0,0
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,0,0,0,1
,CANCELAMENTO P/ MUDANCA CURSO,0,1,0,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,0,1
,CANCELAMENTO POR ABANDONO,14,7,2,1,5,3
,GRADUADO,1,2,2,5,3,5
,Total:,15,18,5,23,18,24
"11135100 - ENGENHARIA DE PETRÓLEO - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,0,0,4
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,0,5,0,1
,CANCELAMENTO POR ABANDONO,0,0,0,1,0,3
,Total:,0,0,0,6,0,8
"11133100 - ENGENHARIA DE PRODUÇÃO - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,4,5,3
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,6,1,7,7,9
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,0,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,2,0,1,2,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,6,0,4,4,3,2
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"11133100 - ENGENHARIA DE PRODUÇÃO - D 
(Campina Grande)",GRADUADO,0,0,0,0,5,12
,Total:,7,8,5,17,23,26
"71133100 - ENGENHARIA DE PRODUÇÃO - D 
(Sumé)",CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,2,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,0,0,5,10
,CANCELAMENTO POR ABANDONO,0,0,0,0,2,3
,Total:,0,0,0,0,9,13
"14123100 - ENGENHARIA ELÉTRICA 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,17,10,8
,CANCELADO NOVO INGRESSO MESMO CURSO,7,8,5,25,18,38
,CANCELADO NOVO INGRESSO OUTRO CURSO,4,2,5,1,4,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,24,11,14,14,12
,CANCELAMENTO DE MATRICULA ,2,0,0,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,1,0,0,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,2,1
,CANCELAMENTO POR ABANDONO,40,16,20,7,11,5
,TERMINO DO INTERCAMBIO,0,0,0,0,3,0
,TRANSFERIDO PARA OUTRA IES,1,1,0,0,0,1
,Total:,54,52,41,64,63,66
"14123111 - ENGENHARIA ELÉTRICA (ELETROTÉCNICA) - D 
(Campina Grande)",GRADUADO,11,14,16,23,22,13
,Total:,11,14,16,23,22,13
"14123110 - ENGENHARIA ELÉTRICA (ELETRÔNICA) - D 
(Campina Grande)",GRADUADO,2,3,3,4,1,6
,Total:,2,3,3,4,1,6
"14123112 - ENGENHARIA ELÉTRICA (TELECOMUNICAÇÕES) - 
(Campina Grande)",GRADUADO,4,9,2,6,4,2
,Total:,4,9,2,6,4,2
"14123113 - ENGENHARIA ELÉTRICA(CONTROLE E AUTOMAÇÃO 
(Campina Grande)",GRADUADO,12,10,5,10,5,6
,Total:,12,10,5,10,5,6
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"41403100 - ENGENHARIA FLORESTAL - D 
(Patos)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,1,0,0
,CANCELADO NOVO INGRESSO MESMO CURSO,1,0,1,0,4,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,2,0,0,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,7,4,5,2,7
,CANCELAMENTO P/ MUDANCA CURSO,0,6,1,0,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,1,0,0,0,1
,CANCELAMENTO POR ABANDONO,18,1,2,6,4,3
,GRADUADO,2,10,3,7,4,8
,Total:,23,25,11,19,15,19
"11124100 - ENGENHARIA MECÂNICA - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,8,9,9
,CANCELADO NOVO INGRESSO MESMO CURSO,1,3,7,10,1,6
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,1,2,3,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,8,6,7,3,3
,CANCELAMENTO DE MATRICULA ,1,2,1,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,1,0,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,1,0,0,1
,CANCELAMENTO POR ABANDONO,29,13,8,2,9,4
,GRADUADO,14,18,10,16,12,22
,TRANSFERIDO PARA OUTRA IES,2,0,1,0,0,0
,Total:,47,46,36,48,34,46
"11128100 - ENGENHARIA QUÍMICA - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,4,1,1
,CANCELADO NOVO INGRESSO MESMO CURSO,2,0,6,0,1,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,1,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,0,15,4,10,3,4
,CANCELAMENTO DE MATRICULA ,0,4,0,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,1,0,2,1,0,0
,,2008.1,2008.2,2009.1,2009.2,2010.1,2010.2
"11128100 - ENGENHARIA QUÍMICA - D 
(Campina Grande)",CANCELAMENTO P/ SOLICITACAO ALUNO,2,1,2,0,0,2
