,CANCELADO REPROVOU TODAS POR FALTAS,3,6,3,7,1,0
,CANCELAMENTO P/ MUDANCA CURSO,0,1,0,0,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,2,8,4,6,2
,CANCELAMENTO POR ABANDONO,3,5,5,5,4,7
,GRADUADO,4,6,12,14,14,11
,Total:,11,21,28,32,26,22
"51201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D 
(Cuité)",CANCELADO 3 REPROV MESMA DISCIPLINA,1,0,0,2,1,0
,CANCELADO NOVO INGRESSO MESMO CURSO,3,0,6,0,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,2,1,3,2,9
,CANCELADO REPROVOU TODAS POR FALTAS,0,4,1,10,1,1
,CANCELAMENTO DE MATRICULA ,1,0,0,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,4,0,1,2,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,1,0,0,2,2
,CANCELAMENTO POR ABANDONO,2,3,0,5,6,1
,GRADUADO,12,14,13,17,6,14
,Total:,20,28,21,38,20,27
"21201110 - CIÊNCIAS BIOLÓGICAS (LIC) - M 
(Cajazeiras)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,0,1,0
,CANCELADO NOVO INGRESSO MESMO CURSO,4,0,2,0,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,0,0,0,1
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"21201110 - CIÊNCIAS BIOLÓGICAS (LIC) - M 
(Cajazeiras)",CANCELADO REPROVOU TODAS POR FALTAS,1,2,1,0,4,1
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,0,7,2,3,0
,CANCELAMENTO POR ABANDONO,3,1,2,12,1,4
,GRADUADO,0,2,7,1,13,7
,Total:,10,5,19,15,23,13
"41201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N 
(Patos)",CANCELADO 3 REPROV MESMA DISCIPLINA,1,0,1,1,3,1
,CANCELADO REPROVOU TODAS POR FALTAS,9,2,10,2,10,0
,CANCELAMENTO DE MATRICULA ,0,0,0,0,0,1
,CANCELAMENTO P/ MUDANCA CURSO,0,1,1,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,6,2,2,2,3
,CANCELAMENTO POR ABANDONO,8,3,5,9,3,3
,GRADUADO,10,10,12,16,19,4
,Total:,28,22,31,30,37,12
"51201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N 
(Cuité)",CANCELADO 3 REPROV MESMA DISCIPLINA,2,1,0,1,0,1
,CANCELADO NOVO INGRESSO MESMO CURSO,2,0,5,0,1,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,3,2,1
,CANCELADO REPROVOU TODAS POR FALTAS,1,10,3,12,2,7
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,2,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,1,1,2,1
,CANCELAMENTO POR ABANDONO,9,8,3,5,7,2
,GRADUADO,4,11,12,12,9,8
,Total:,19,30,24,36,23,20
"31360200 - CIÊNCIAS CONTÁBEIS - N 
(Sousa)",CANCELADO 3 REPROV MESMA DISCIPLINA,2,0,0,0,0,0
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,1,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,0,0,0
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"31360200 - CIÊNCIAS CONTÁBEIS - N 
(Sousa)",CANCELADO REPROVOU TODAS POR FALTAS,5,4,7,6,12,5
,CANCELAMENTO DE MATRICULA ,1,2,0,0,1,1
,CANCELAMENTO P/ MUDANCA CURSO,1,4,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,4,1,8,0,0
,CANCELAMENTO POR ABANDONO,20,0,14,6,9,0
,GRADUADO,11,22,11,14,10,21
,GRADUADO - DECISAO JUDICIAL,0,1,0,0,0,0
,Total:,41,37,33,35,32,27
"13304100 - CIÊNCIAS ECONÔMICAS - M 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,4,4,5,1,1,3
,CANCELADO NOVO INGRESSO MESMO CURSO,3,0,6,0,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,1,0,5,0,2
,CANCELADO REPROVOU TODAS POR FALTAS,3,12,8,14,4,5
,CANCELAMENTO P/ MUDANCA CURSO,2,0,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,5,1,4,1,2,5
,CANCELAMENTO POR ABANDONO,1,7,3,5,4,5
,GRADUADO,11,10,6,4,6,8
,GRADUADO - DECISAO JUDICIAL,0,0,0,0,1,0
,Total:,29,35,32,30,18,28
"13304200 - CIÊNCIAS ECONÔMICAS - N 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,4,1,9,2,3,0
,CANCELADO NOVO INGRESSO MESMO CURSO,0,1,0,1,0,1
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,1,0,2,1
,CANCELADO REPROVOU TODAS POR FALTAS,16,3,12,7,24,7
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,1,0,5,1,3
,CANCELAMENTO POR ABANDONO,4,6,7,1,7,1
,GRADUADO,7,5,8,4,5,6
,Total:,33,17,37,20,42,19
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"13305150 - CIÊNCIAS SOCIAIS (BAC) - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,0,0,2
,CANCELADO NOVO INGRESSO MESMO CURSO,1,0,1,0,1,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,2,1,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,4,12,1,12,3,8
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,1,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,1,5,0,2,1
,CANCELAMENTO POR ABANDONO,2,4,2,7,2,3
,GRADUADO,4,5,3,4,2,2
,Total:,13,24,13,24,11,17
"13305250 - CIÊNCIAS SOCIAIS (BAC) - N 
(Campina Grande)",CANCELADO REPROVOU TODAS POR FALTAS,1,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,0,1,0,0,0,0
,GRADUADO,2,4,2,2,1,0
,Total:,3,5,2,2,1,0
"13305110 - CIÊNCIAS SOCIAIS (LIC) - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,1,0,0,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,1,1,0,0,0,0
,CANCELAMENTO POR ABANDONO,0,1,0,0,0,0
,GRADUADO,2,1,1,1,1,0
,Total:,4,3,1,1,1,0
"13305210 - CIÊNCIAS SOCIAIS (LIC) - N 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,1,3,1,0,1
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,1,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,14,3,10,10,13,9
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,1,2,4,0,1
,CANCELAMENTO POR ABANDONO,4,2,4,5,5,1
,GRADUADO,3,7,7,22,3,5
,Total:,21,14,26,43,21,17
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"71305210 - CIÊNCIAS SOCIAIS (LIC) - N 
(Sumé)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,4,2,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,0,0,1,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,8,10,6,8,9,14
,CANCELAMENTO DE MATRICULA ,0,0,0,0,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,0,1,1,2
,CANCELAMENTO POR ABANDONO,5,10,3,1,0,5
,GRADUADO,7,3,14,13,4,10
,Total:,22,23,27,26,15,31
"13306100 - COMUNICAÇÃO SOCIAL - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,0,0,1
,CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,0,0,1
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,2,0,1,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,8,0,4,2,7,4
,CANCELAMENTO DE MATRICULA ,0,0,0,0,1,0
,CANCELAMENTO P/ MUDANCA CURSO,1,3,1,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,3,1,1,2,1
,CANCELAMENTO POR ABANDONO,2,0,4,2,6,1
,GRADUADO,7,10,10,12,5,11
,Total:,18,18,20,18,21,20
"13306200 - COMUNICAÇÃO SOCIAL - N 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,0,0,1
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,1,0,0,1
,CANCELADO REPROVOU TODAS POR FALTAS,16,4,0,9,11,2
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,0,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,2,1,2,1,2
,CANCELAMENTO POR ABANDONO,3,0,9,3,3,1
,GRADUADO,1,5,10,16,17,4
,Total:,20,11,21,31,32,11
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"11104120 - DESIGN - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,2,0,1
,CANCELADO NOVO INGRESSO MESMO CURSO,1,0,2,0,2,2
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,4,1,3,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,3,8,7,2,3,2
,CANCELAMENTO DE MATRICULA ,1,1,0,0,1,0
,CANCELAMENTO P/ MUDANCA CURSO,1,1,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,6,8,5,5,1
,CANCELAMENTO POR ABANDONO,4,2,8,10,10,6
,GRADUADO,11,13,16,19,24,12
,Total:,23,35,42,41,46,24
"31350100 - DIREITO - M 
(Sousa)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,0,1,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,1,0,0,0
,CANCELADO REPROVOU TODAS POR FALTAS,3,3,1,2,3,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,3,5,2,4,1
,CANCELAMENTO POR ABANDONO,2,6,5,6,2,6
,GRADUADO,2,55,1,43,0,43
,Total:,7,67,13,54,9,51
"31350200 - DIREITO - N 
(Sousa)",CANCELADO REPROVOU TODAS POR FALTAS,3,6,1,2,1,6
,CANCELAMENTO P/ SOLICITACAO ALUNO,3,1,4,3,1,0
,CANCELAMENTO POR ABANDONO,4,3,4,12,3,7
,GRADUADO,50,3,47,1,35,1
,Total:,60,13,56,18,40,14
"31350300 - DIREITO - V 
(Sousa)",CANCELADO REPROVOU TODAS POR FALTAS,2,3,0,2,2,1
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,1,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,2,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,8,3,1,2
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"31350300 - DIREITO - V 
(Sousa)",CANCELAMENTO POR ABANDONO,3,3,4,5,2,0
,GRADUADO,1,54,7,44,1,43
,SUSPENSAO TEMPORARIA,0,0,0,0,0,1
,Total:,7,60,20,54,8,47
"12204100 - ENFERMAGEM - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,2,1,2,2,1,0
,CANCELADO NOVO INGRESSO MESMO CURSO,3,3,5,6,0,7
,CANCELADO REPROVOU TODAS POR FALTAS,9,5,2,2,3,3
,CANCELAMENTO P/ MUDANCA CURSO,1,1,0,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,1,3,5,2
,CANCELAMENTO POR ABANDONO,2,3,8,8,1,1
,GRADUADO,20,27,39,18,22,18
,GRADUADO - DECISAO JUDICIAL,0,0,0,4,0,0
,Total:,38,40,57,44,32,31
"21204100 - ENFERMAGEM - D 
(Cajazeiras)",CANCELADO 3 REPROV MESMA DISCIPLINA,0,0,3,2,0,0
,CANCELADO NOVO INGRESSO MESMO CURSO,1,0,3,0,1,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,3,1,0,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,0,1,1,0,0,3
,CANCELAMENTO P/ MUDANCA CURSO,0,5,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,5,0,5,4,6,6
,CANCELAMENTO POR ABANDONO,14,5,8,8,6,2
,GRADUADO,34,31,29,29,26,22
,Total:,57,43,49,43,40,33
"51204100 - ENFERMAGEM - D 
(Cuité)",CANCELADO 3 REPROV MESMA DISCIPLINA,1,2,1,0,1,0
,CANCELADO NOVO INGRESSO MESMO CURSO,2,3,4,2,0,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,1,3,2,0,2
,CANCELADO REPROVOU TODAS POR FALTAS,1,13,2,5,3,1
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"51204100 - ENFERMAGEM - D 
(Cuité)",CANCELAMENTO - NOVO CURRICULO,0,0,0,23,220,0
,CANCELAMENTO P/ MUDANCA CURSO,0,0,1,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,4,1,5,5,5,4
,CANCELAMENTO POR ABANDONO,4,10,4,10,2,8
,GRADUADO,26,35,39,25,35,26
,Total:,38,65,59,73,266,41
"71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D 
(Sumé)",CANCELADO 3 REPROV MESMA DISCIPLINA,1,2,4,6,5,2
,CANCELADO NOVO INGRESSO MESMO CURSO,11,0,20,0,14,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,0,1,1,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,2,5,1,2,0,1
,CANCELAMENTO P/ MUDANCA CURSO,5,4,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,3,3,4,3,2,4
,CANCELAMENTO POR ABANDONO,0,4,3,10,3,5
,GRADUADO,5,9,6,17,8,5
,Total:,27,27,39,39,33,17
"15121100 - ENGENHARIA AGRÍCOLA - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,14,0,7,3,7,2
,CANCELADO NOVO INGRESSO MESMO CURSO,11,0,11,0,7,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,3,3,3,9,2,4
,CANCELADO REPROVOU TODAS POR FALTAS,4,9,6,6,10,4
,CANCELAMENTO P/ MUDANCA CURSO,2,0,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,7,4,10,3,7,6
,CANCELAMENTO POR ABANDONO,7,5,5,9,5,4
,GRADUADO,10,4,7,2,3,6
,Total:,58,25,49,32,41,26
"91130100 - ENGENHARIA AMBIENTAL - D 
(Pombal)",CANCELADO 3 REPROV MESMA DISCIPLINA,11,5,5,3,3,3
,CANCELADO NOVO INGRESSO MESMO CURSO,22,14,20,17,8,5
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"91130100 - ENGENHARIA AMBIENTAL - D 
(Pombal)",CANCELADO NOVO INGRESSO OUTRO CURSO,1,2,2,3,5,6
,CANCELADO REPROVOU TODAS POR FALTAS,2,3,1,5,12,3
,CANCELAMENTO P/ MUDANCA CURSO,1,0,1,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,8,8,14,6,8,2
,CANCELAMENTO POR ABANDONO,12,12,5,9,11,2
,GRADUADO,14,6,5,21,14,15
,Total:,71,50,53,64,61,36
"15122100 - ENGENHARIA CIVIL - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,5,4,2,8,7,6
,CANCELADO NOVO INGRESSO MESMO CURSO,2,5,3,5,6,13
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,1,1,1,1,2
,CANCELADO REPROVOU TODAS POR FALTAS,2,3,9,3,8,5
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,0,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,3,6,13,8,5,10
,CANCELAMENTO POR ABANDONO,6,7,7,12,10,3
,GRADUADO,27,43,49,7,28,49
,SUSPENSAO TEMPORARIA,0,0,1,0,0,0
,Total:,45,69,85,46,65,88
"91122100 - ENGENHARIA CIVIL - D 
(Pombal)",CANCELADO NOVO INGRESSO OUTRO CURSO,0,1,2,1,0,3
,CANCELADO REPROVOU TODAS POR FALTAS,0,0,1,6,4,3
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,1,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,4,1,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,2,1,1,0,4
,CANCELAMENTO POR ABANDONO,0,0,4,2,3,0
,Total:,0,3,9,14,8,10
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"15125100 - ENGENHARIA DE ALIMENTOS - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,5,3,3,9,9,2
,CANCELADO NOVO INGRESSO MESMO CURSO,5,0,10,0,9,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,3,2,5,1,4
,CANCELADO REPROVOU TODAS POR FALTAS,3,9,3,7,1,6
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,3,0,17,0,2,1
,CANCELAMENTO POR ABANDONO,3,2,3,3,4,3
,GRADUADO,2,2,0,6,15,9
,Total:,21,19,38,31,41,25
"91125100 - ENGENHARIA DE ALIMENTOS - D 
(Pombal)",CANCELADO 3 REPROV MESMA DISCIPLINA,11,5,2,7,2,2
,CANCELADO NOVO INGRESSO MESMO CURSO,23,7,21,19,12,8
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,3,6,0,5,5
,CANCELADO REPROVOU TODAS POR FALTAS,3,11,0,8,1,3
,CANCELAMENTO DE MATRICULA ,0,0,0,0,1,0
,CANCELAMENTO P/ MUDANCA CURSO,0,1,1,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,9,12,13,12,7
,CANCELAMENTO POR ABANDONO,8,4,5,12,15,9
,GRADUADO,7,8,14,13,6,15
,GRADUADO - DECISAO JUDICIAL,0,3,0,0,0,0
,Total:,52,51,61,73,54,49
"71131100 - ENGENHARIA DE BIOSSISTEMAS - D 
(Sumé)",CANCELADO 3 REPROV MESMA DISCIPLINA,2,3,3,2,3,0
,CANCELADO NOVO INGRESSO MESMO CURSO,19,0,18,0,11,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,2,1,2,0,1,0
,CANCELADO REPROVOU TODAS POR FALTAS,1,7,1,5,5,9
,CANCELAMENTO P/ MUDANCA CURSO,2,5,2,3,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,2,1,7,3,1
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"71131100 - ENGENHARIA DE BIOSSISTEMAS - D 
(Sumé)",CANCELAMENTO POR ABANDONO,4,5,3,5,4,5
,GRADUADO,3,10,3,5,0,6
,Total:,33,33,33,27,27,21
"11126100 - ENGENHARIA DE MATERIAIS - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,1,11,4,11,2,3
,CANCELADO NOVO INGRESSO MESMO CURSO,11,0,6,0,7,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,2,4,1,5,4,15
,CANCELADO REPROVOU TODAS POR FALTAS,6,4,4,6,3,2
,CANCELAMENTO P/ SOLICITACAO ALUNO,9,1,21,3,5,4
,CANCELAMENTO POR ABANDONO,4,6,3,10,1,4
,GRADUADO,9,6,19,17,19,10
,Total:,42,32,58,52,41,38
"15127100 - ENGENHARIA DE MINAS - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,3,3,6,2,4,0
,CANCELADO NOVO INGRESSO MESMO CURSO,6,0,11,0,7,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,1,3,0,3,2,1
,CANCELADO REPROVOU TODAS POR FALTAS,3,5,6,3,0,4
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,2,2,2,0,1
,CANCELAMENTO POR ABANDONO,3,5,0,3,2,3
,GRADUADO,9,7,5,19,18,16
,Total:,27,25,30,32,33,25
"11135100 - ENGENHARIA DE PETRÓLEO - D 
(Campina Grande)",CANCELADO 3 REPROV MESMA DISCIPLINA,3,4,5,2,5,1
,CANCELADO NOVO INGRESSO MESMO CURSO,8,0,15,0,23,0
,CANCELADO NOVO INGRESSO OUTRO CURSO,0,2,1,4,4,4
,CANCELADO REPROVOU TODAS POR FALTAS,3,5,1,4,4,7
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,1,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,3,3,4,1,4
,CANCELAMENTO POR ABANDONO,2,4,4,4,5,4
,,2014.1,2014.2,2015.1,2015.2,2016.1,2016.2
"11135100 - ENGENHARIA DE PETRÓLEO - D 
(Campina Grande)",GRADUADO,6,9,16,25,7,24
,Total:,23,27,45,44,49,44
