"21103100 - CIÊNCIAS - M 
(Cajazeiras)",CANCELADO NOVO INGRESSO MESMO CURSO,1,0,3,3,4,1
,CANCELAMENTO DE MATRICULA ,0,0,6,1,2,1
,CANCELAMENTO P/ MUDANCA CURSO,0,0,1,0,1,0
,CANCELAMENTO POR ABANDONO,7,9,9,10,14,9
,FALECIMENTO,0,0,0,0,0,1
,Total:,8,9,19,14,21,12
"21103112 - CIÊNCIAS - MATEMÁTICA (LIC) - M 
(Cajazeiras)",GRADUADO,2,4,4,5,4,4
,Total:,2,4,4,5,4,4
"21103200 - CIÊNCIAS - N 
(Cajazeiras)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,1,1,2,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,2,0,0,0
,CANCELAMENTO POR ABANDONO,14,8,9,4,4,4
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"21103200 - CIÊNCIAS - N 
(Cajazeiras)",TRANSFERIDO PARA OUTRA IES,0,1,0,0,0,0
,Total:,14,9,12,5,6,4
"21103115 - CIÊNCIAS - QUÍMICA (LIC) - M 
(Cajazeiras)",GRADUADO,1,3,3,2,1,0
,Total:,1,3,3,2,1,0
"13304100 - CIÊNCIAS ECONÔMICAS - M 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,1,0,0,0
,CANCELAMENTO DE MATRICULA ,0,0,2,4,2,2
,CANCELAMENTO P/ MUDANCA CURSO,0,1,2,5,2,3
,CANCELAMENTO POR ABANDONO,12,10,18,9,8,16
,GRADUADO,20,10,17,6,7,3
,TRANSFERIDO PARA OUTRA IES,2,2,2,2,0,0
,Total:,34,23,42,26,19,24
"13304200 - CIÊNCIAS ECONÔMICAS - N 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,1,0,0,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,1,0,2,2,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,6,5,7,11,9,15
,FALECIMENTO,0,0,0,0,1,0
,GRADUADO,0,3,0,2,4,6
,TRANSFERIDO PARA OUTRA IES,0,5,2,1,0,0
,Total:,8,14,9,16,16,22
"13305150 - CIÊNCIAS SOCIAIS (BAC) - D 
(Campina Grande)",GRADUADO,8,1,0,2,1,1
,Total:,8,1,0,2,1,1
"13305250 - CIÊNCIAS SOCIAIS (BAC) - N 
(Campina Grande)",GRADUADO,0,0,0,0,1,3
,Total:,0,0,0,0,1,3
"13305110 - CIÊNCIAS SOCIAIS (LIC) - D 
(Campina Grande)",GRADUADO,4,5,13,7,5,3
,Total:,4,5,13,7,5,3
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"13305210 - CIÊNCIAS SOCIAIS (LIC) - N 
(Campina Grande)",GRADUADO,0,0,0,0,1,2
,Total:,0,0,0,0,1,2
"13305100 - CIÊNCIAS SOCIAIS - D 
(Campina Grande)",CANCELAMENTO DE MATRICULA ,1,1,5,1,0,1
,CANCELAMENTO P/ MUDANCA CURSO,2,0,0,0,0,1
,CANCELAMENTO POR ABANDONO,9,14,11,13,16,10
,TRANSFERIDO PARA OUTRA IES,1,0,0,0,0,0
,Total:,13,15,16,14,16,12
"13305200 - CIÊNCIAS SOCIAIS - N 
(Campina Grande)",CANCELAMENTO P/ MUDANCA CURSO,0,0,0,2,0,0
,CANCELAMENTO POR ABANDONO,5,7,7,4,5,11
,TRANSFERIDO PARA OUTRA IES,1,0,0,0,1,0
,Total:,6,7,7,6,6,11
"11104100 - DESENHO INDUSTRIAL - D 
(Campina Grande)",CANCELAMENTO DE MATRICULA ,1,0,2,3,1,0
,CANCELAMENTO POR ABANDONO,3,11,6,5,4,6
,GRADUADO,6,3,8,8,7,10
,TRANSFERIDO PARA OUTRA IES,0,0,0,0,2,1
,Total:,10,14,16,16,14,17
"31350100 - DIREITO - M 
(Sousa)",CANCELAMENTO P/ MUDANCA CURSO,2,0,2,0,0,0
,CANCELAMENTO POR ABANDONO,3,7,5,6,3,5
,GRADUADO,19,35,38,42,22,41
,TRANSFERIDO PARA OUTRA IES,4,9,5,7,2,5
,Total:,28,51,50,55,27,51
"31350200 - DIREITO - N 
(Sousa)",CANCELAMENTO DE MATRICULA ,1,0,0,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,10,5,5,0,1,10
,CANCELAMENTO POR ABANDONO,2,3,6,4,7,7
,GRADUADO,24,23,24,12,22,18
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"31350200 - DIREITO - N 
(Sousa)",TRANSFERIDO PARA OUTRA IES,6,9,8,5,4,0
,Total:,43,40,43,21,34,35
"31350300 - DIREITO - V 
(Sousa)",CANCELAMENTO POR ABANDONO,0,0,0,0,1,2
,TRANSFERIDO PARA OUTRA IES,0,0,0,1,1,1
,Total:,0,0,0,1,2,3
"15121100 - ENGENHARIA AGRÍCOLA - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,2,0,2,0,3,0
,CANCELAMENTO DE MATRICULA ,0,1,2,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,1,0,1
,CANCELAMENTO POR ABANDONO,3,9,9,6,6,13
,GRADUADO,5,3,4,5,3,4
,TRANSFERIDO PARA OUTRA IES,0,1,0,1,2,0
,Total:,10,14,17,13,14,18
"15122100 - ENGENHARIA CIVIL - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,5,3,2,3,6,5
,CANCELAMENTO DE MATRICULA ,0,6,0,2,0,1
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,1,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,1,0,1,0,0,1
,CANCELAMENTO POR ABANDONO,19,13,10,11,14,10
,GRADUADO,21,24,32,22,33,42
,TRANSFERIDO PARA OUTRA IES,1,2,1,1,4,4
,Total:,47,48,47,39,57,63
"11126100 - ENGENHARIA DE MATERIAIS - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,2,1,4,1,5,1
,CANCELAMENTO DE MATRICULA ,0,2,1,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,2,0,1,1,0,1
,CANCELAMENTO POR ABANDONO,4,12,12,9,15,18
,CUMPRIMENTO CONVENIO,0,0,0,0,1,3
,GRADUADO,5,5,9,11,11,4
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"11126100 - ENGENHARIA DE MATERIAIS - D 
(Campina Grande)",TRANSFERIDO PARA OUTRA IES,0,0,1,0,1,0
,Total:,13,20,28,22,33,27
"15127100 - ENGENHARIA DE MINAS - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,1,0,3,0,0,0
,CANCELAMENTO DE MATRICULA ,1,0,0,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,1,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,13,11,10,13,8,7
,GRADUADO,3,3,1,6,5,7
,TRANSFERIDO PARA OUTRA IES,1,0,0,0,0,0
,Total:,20,14,14,20,13,14
"14123100 - ENGENHARIA ELÉTRICA 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,4,5,3,9,5,7
,CANCELAMENTO DE MATRICULA ,0,4,3,0,1,2
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,2,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,1,0
,CANCELAMENTO POR ABANDONO,18,15,8,12,22,27
,TRANSFERIDO PARA OUTRA IES,1,0,1,0,1,2
,Total:,23,24,15,23,30,38
"14123111 - ENGENHARIA ELÉTRICA (ELETROTÉCNICA) - D 
(Campina Grande)",GRADUADO,1,9,2,3,6,7
,Total:,1,9,2,3,6,7
"14123110 - ENGENHARIA ELÉTRICA (ELETRÔNICA) - D 
(Campina Grande)",GRADUADO,0,4,2,4,7,7
,Total:,0,4,2,4,7,7
"14123112 - ENGENHARIA ELÉTRICA (TELECOMUNICAÇÕES) - 
(Campina Grande)",GRADUADO,9,13,8,4,5,4
,Total:,9,13,8,4,5,4
"14123113 - ENGENHARIA ELÉTRICA(CONTROLE E AUTOMAÇÃO 
(Campina Grande)",GRADUADO,4,5,3,5,9,6
,Total:,4,5,3,5,9,6
"41403100 - ENGENHARIA FLORESTAL - D 
(Patos)",CANCELAMENTO DE MATRICULA ,1,0,2,0,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,0,3,0
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"41403100 - ENGENHARIA FLORESTAL - D 
(Patos)",CANCELAMENTO POR ABANDONO,10,2,0,0,0,7
,GRADUADO,1,7,3,9,3,3
,Total:,12,9,5,9,6,10
"11124100 - ENGENHARIA MECÂNICA - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,2,0,3,2,2
,CANCELAMENTO DE MATRICULA ,1,2,3,2,1,1
,CANCELAMENTO P/ MUDANCA CURSO,1,2,1,0,0,2
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,2,0,0
,CANCELAMENTO POR ABANDONO,12,18,11,20,14,16
,FALECIMENTO,1,0,0,0,0,0
,GRADUADO,22,10,12,12,13,7
,TRANSFERIDO PARA OUTRA IES,0,0,0,0,2,0
,Total:,37,34,27,39,32,28
"11128100 - ENGENHARIA QUÍMICA - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,2,0,3,0,2,0
,CANCELAMENTO DE MATRICULA ,0,0,0,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,1,0,1,1,0,1
,CANCELAMENTO POR ABANDONO,7,7,8,6,6,18
,GRADUADO,11,6,7,6,6,6
,TRANSFERIDO PARA OUTRA IES,0,2,0,0,4,0
,Total:,21,15,19,14,18,25
"11105150 - FÍSICA (BAC) - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,0,2,0
,CANCELAMENTO DE MATRICULA ,0,0,2,1,2,0
,CANCELAMENTO P/ MUDANCA CURSO,2,1,0,2,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,0,0,1
,CANCELAMENTO POR ABANDONO,6,7,8,8,0,0
,GRADUADO,2,0,0,1,1,1
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"11105150 - FÍSICA (BAC) - D 
(Campina Grande)",TRANSFERIDO PARA OUTRA IES,0,1,0,1,0,2
,Total:,10,9,10,13,5,4
"21316110 - GEOGRAFIA (LICENCIATURA) - M 
(Cajazeiras)",CANCELAMENTO P/ MUDANCA CURSO,0,1,1,0,0,2
,CANCELAMENTO POR ABANDONO,5,9,4,3,5,3
,GRADUADO,4,14,4,20,1,30
,TRANSFERIDO PARA OUTRA IES,0,1,0,0,1,1
,Total:,9,25,9,23,7,36
"21316210 - GEOGRAFIA (LICENCIATURA) - N 
(Cajazeiras)",CANCELAMENTO DE MATRICULA ,0,0,0,3,1,2
,CANCELAMENTO P/ MUDANCA CURSO,1,3,0,0,0,0
,CANCELAMENTO POR ABANDONO,2,8,4,2,5,5
,GRADUADO,5,34,3,49,8,26
,TRANSFERIDO PARA OUTRA IES,0,1,0,0,0,0
,Total:,8,46,7,54,14,33
"13309150 - HISTÓRIA (BAC) - M 
(Campina Grande)",GRADUADO,0,0,0,0,0,1
,Total:,0,0,0,0,0,1
"13309110 - HISTÓRIA (LIC) - M 
(Campina Grande)",GRADUADO,9,9,12,12,12,7
,Total:,9,9,12,12,12,7
"21309110 - HISTÓRIA (LIC) - M 
(Cajazeiras)",CANCELAMENTO P/ MUDANCA CURSO,0,0,1,0,0,3
,CANCELAMENTO POR ABANDONO,0,1,0,0,5,5
,GRADUADO,0,1,0,1,0,0
,TRANSFERIDO PARA OUTRA IES,0,0,0,0,1,0
,Total:,0,2,1,1,6,8
"13309211 - HISTÓRIA (LIC) - N 
(Campina Grande)",GRADUADO,0,0,0,0,8,4
,Total:,0,0,0,0,8,4
"21309210 - HISTÓRIA (LIC) - N 
(Cajazeiras)",CANCELAMENTO DE MATRICULA ,0,0,8,1,0,0
,CANCELAMENTO P/ DECISAO JUDICIAL,0,1,0,0,0,0
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"21309210 - HISTÓRIA (LIC) - N 
(Cajazeiras)",CANCELAMENTO P/ MUDANCA CURSO,3,7,1,0,3,0
,CANCELAMENTO POR ABANDONO,14,12,12,17,14,18
,GRADUADO,16,24,25,22,33,33
,TRANSFERIDO PARA OUTRA IES,0,1,0,3,2,0
,Total:,33,45,46,43,52,51
"13309100 - HISTÓRIA - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,2,0,0,0
,CANCELAMENTO DE MATRICULA ,0,0,0,1,1,0
,CANCELAMENTO P/ MUDANCA CURSO,0,3,0,0,0,0
,CANCELAMENTO POR ABANDONO,17,7,13,12,11,20
,TRANSFERIDO PARA OUTRA IES,1,0,0,0,2,0
,Total:,18,10,15,13,14,20
"13309200 - HISTÓRIA - N 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,1,0,0,1
,CANCELAMENTO P/ MUDANCA CURSO,0,0,0,1,0,3
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,1,0,0,0,0
,CANCELAMENTO POR ABANDONO,6,6,7,8,6,9
,TRANSFERIDO PARA OUTRA IES,0,0,0,1,1,0
,Total:,6,7,8,10,7,13
"13310100 - LETRAS - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,1,0,1,0
,CANCELAMENTO DE MATRICULA ,0,0,2,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,2,2,1,2,0,1
,CANCELAMENTO POR ABANDONO,9,15,12,14,23,13
,TRANSFERIDO PARA OUTRA IES,0,0,1,1,0,0
,Total:,11,17,17,18,24,14
"21310112 - LETRAS - LÍNG.VERNÁCULA/ING. (LIC) - M 
(Cajazeiras)",GRADUADO,12,19,10,20,5,17
,Total:,12,19,10,20,5,17
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"21310212 - LETRAS - LÍNG.VERNÁCULA/ING. (LIC) - N 
(Cajazeiras)",GRADUADO,0,0,0,0,11,6
,Total:,0,0,0,0,11,6
"13310112 - LETRAS - LÍNGUA E LIT. FRANCESA - D 
(Campina Grande)",GRADUADO,1,1,0,0,2,0
,Total:,1,1,0,0,2,0
"13310113 - LETRAS - LÍNGUA E LIT. INGLESA - D 
(Campina Grande)",GRADUADO,4,2,1,7,2,0
,Total:,4,2,1,7,2,0
"13310213 - LETRAS - LÍNGUA E LIT. INGLESA - N 
(Campina Grande)",GRADUADO,0,0,0,0,3,1
,Total:,0,0,0,0,3,1
"13310111 - LETRAS - LÍNGUA E LIT. PORTUGUESA - D 
(Campina Grande)",CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,1,0,0,0
,GRADUADO,8,8,16,7,4,5
,Total:,8,8,17,7,4,5
"13310211 - LETRAS - LÍNGUA E LIT. PORTUGUESA - N 
(Campina Grande)",GRADUADO,0,0,2,0,3,1
,Total:,0,0,2,0,3,1
"21310111 - LETRAS - LÍNGUA VERNÁCULA (LIC) - M 
(Cajazeiras)",GRADUADO,7,21,12,20,2,13
,Total:,7,21,12,20,2,13
"21310211 - LETRAS - LÍNGUA VERNÁCULA (LIC) - N 
(Cajazeiras)",CONCLUIDO - NAO COLOU GRAU,0,0,0,0,1,0
,GRADUADO,0,0,0,0,11,1
,Total:,0,0,0,0,12,1
"21310100 - LETRAS - M 
(Cajazeiras)",CANCELAMENTO DE MATRICULA ,1,1,2,2,0,0
,CANCELAMENTO P/ DECISAO JUDICIAL,0,0,0,1,0,0
,CANCELAMENTO P/ MUDANCA CURSO,0,1,0,0,0,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,15,7,14,9,16,4
,GRADUADO,0,0,1,0,0,0
,TRANSFERIDO PARA OUTRA IES,0,1,0,0,0,0
,Total:,17,10,17,12,16,5
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"13310200 - LETRAS - N 
(Campina Grande)",CANCELAMENTO P/ MUDANCA CURSO,0,0,0,1,0,0
,CANCELAMENTO POR ABANDONO,4,8,9,9,4,7
,TRANSFERIDO PARA OUTRA IES,0,1,0,0,0,1
,Total:,4,9,9,10,4,8
"21310200 - LETRAS - N 
(Cajazeiras)",CANCELAMENTO P/ MUDANCA CURSO,0,1,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,1,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,2,3,4,1,10,12
,TRANSFERIDO PARA OUTRA IES,0,0,1,0,0,0
,Total:,3,4,5,1,10,12
"11107150 - MATEMÁTICA (BAC) - D 
(Campina Grande)",GRADUADO,3,1,1,1,1,2
,Total:,3,1,1,1,1,2
"11107110 - MATEMÁTICA (LIC) - D 
(Campina Grande)",GRADUADO,3,6,8,6,5,4
,Total:,3,6,8,6,5,4
"11107210 - MATEMÁTICA (LIC) - N 
(Campina Grande)",CANCELAMENTO P/ MUDANCA CURSO,1,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,2,5,1,6,5,3
,GRADUADO,0,0,0,0,7,1
,Total:,3,5,1,6,12,4
"11107100 - MATEMÁTICA - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,2,0,1,0,0,0
,CANCELAMENTO DE MATRICULA ,0,0,1,0,0,2
,CANCELAMENTO P/ MUDANCA CURSO,1,3,2,1,1,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,1,0,0,1
,CANCELAMENTO POR ABANDONO,9,12,10,5,6,6
,TRANSFERIDO PARA OUTRA IES,0,0,0,0,1,0
,Total:,12,15,15,6,8,10
"12205100 - MEDICINA 
(Campina Grande)",CANCELAMENTO DE MATRICULA ,0,1,0,0,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,1,1,0
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"12205100 - MEDICINA 
(Campina Grande)",CANCELAMENTO POR ABANDONO,5,4,6,4,5,10
,GRADUADO,27,37,35,34,37,42
,TRANSFERIDO PARA OUTRA IES,0,1,0,0,0,0
,Total:,32,43,41,39,43,52
"41410100 - MEDICINA VETERINÁRIA - D 
(Patos)",CANCELAMENTO DE MATRICULA ,0,1,0,0,1,0
,CANCELAMENTO POR ABANDONO,18,3,0,17,4,6
,GRADUADO,25,20,35,38,32,24
,TRANSFERIDO PARA OUTRA IES,1,1,1,3,1,0
,Total:,44,25,36,58,38,30
"15108100 - METEOROLOGIA - D 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,2,0,2,0,1,0
,CANCELAMENTO DE MATRICULA ,1,0,1,1,2,0
,CANCELAMENTO P/ MUDANCA CURSO,2,0,1,4,0,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,1,2,1,0
,CANCELAMENTO POR ABANDONO,15,3,10,7,9,8
,GRADUADO,1,2,5,4,3,2
,TRANSFERIDO PARA OUTRA IES,1,1,0,0,0,0
,Total:,22,6,20,18,16,11
"21312212 - PEDAGOGIA (LIC PLENA) SUPERV.ESCOLAR - N 
(Cajazeiras)",GRADUADO,0,0,0,0,24,5
,Total:,0,0,0,0,24,5
"13312110 - PEDAGOGIA (LIC) - M 
(Campina Grande)",CANCELADO NOVO INGRESSO MESMO CURSO,0,0,0,0,1,0
,CANCELAMENTO P/ MUDANCA CURSO,0,3,1,2,0,0
,CANCELAMENTO P/ SOLICITACAO ALUNO,2,0,0,0,0,0
,CANCELAMENTO POR ABANDONO,9,8,7,10,14,6
,GRADUADO,0,1,0,0,0,0
,TRANSFERIDO PARA OUTRA IES,0,0,0,0,2,0
,Total:,11,12,8,12,17,6
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"13312210 - PEDAGOGIA (LIC) - N 
(Campina Grande)",CANCELAMENTO P/ SOLICITACAO ALUNO,0,1,0,0,0,0
,CANCELAMENTO POR ABANDONO,3,2,3,3,0,4
,TRANSFERIDO PARA OUTRA IES,0,0,0,1,0,0
,Total:,3,3,3,4,0,4
"21312110 - PEDAGOGIA (LICENCIATURA) - M 
(Cajazeiras)",CANCELAMENTO DE MATRICULA ,0,0,1,1,2,1
,CANCELAMENTO P/ MUDANCA CURSO,3,1,3,0,0,1
,CANCELAMENTO P/ SOLICITACAO ALUNO,0,0,0,1,0,0
,CANCELAMENTO POR ABANDONO,8,7,12,10,17,6
,Total:,11,8,16,12,19,8
"21312210 - PEDAGOGIA (LICENCIATURA) - N 
(Cajazeiras)",CANCELAMENTO P/ MUDANCA CURSO,0,2,0,1,0,0
,CANCELAMENTO POR ABANDONO,5,8,6,5,12,5
,TRANSFERIDO PARA OUTRA IES,0,0,0,1,0,0
,Total:,5,10,6,7,12,5
"13312211 - PEDAGOGIA(LIC PL/MAG SÉR INIC 1ºGRAU)-N 
(Campina Grande)",GRADUADO,20,1,0,4,15,4
,Total:,20,1,0,4,15,4
"13312113 - PEDAGOGIA(LIC.PL/EDUC.EXC.DEF.AUDIOC.)-M 
(Campina Grande)",GRADUADO,0,1,0,2,0,4
,Total:,0,1,0,2,0,4
"13312111 - PEDAGOGIA(LIC.PL/MAG.SÉR.INIC.1.GRAU)-M 
(Campina Grande)",GRADUADO,11,14,27,12,15,13
,Total:,11,14,27,12,15,13
"21312111 - PEDAGOGIA(LIC.PLENA) ADM.ESCOLAR - M 
(Cajazeiras)",GRADUADO,3,1,0,0,0,1
,Total:,3,1,0,0,0,1
"21312112 - PEDAGOGIA(LIC.PLENA) SUPERV.ESCOLAR - M 
(Cajazeiras)",GRADUADO,25,5,68,2,32,10
,Total:,25,5,68,2,32,10
"11111100 - TECNOLOGIA QUÍMICA (COUROS E TANANTES) 
(Campina Grande)",CANCELAMENTO DE MATRICULA ,0,0,0,0,1,2
,CANCELAMENTO POR ABANDONO,3,0,0,0,1,2
,GRADUADO,4,3,1,1,4,0
,,2002.1,2002.2,2003.1,2003.2,2004.1,2004.2
"11111100 - TECNOLOGIA QUÍMICA (COUROS E TANANTES) 
(Campina Grande)",TRANSFERIDO PARA OUTRA IES,0,1,1,0,0,0
,Total:,7,4,2,1,6,4
